season,vote,castaway,acknowledge,ack_look,ack_speak,ack_gesture,ack_smile,ack_speak_notes,notes,url,episode,voted_out,voted_out_id,_merge,match,ack_score
36,1,Gonzalez,False,False,False,False,False,,"Said ""sad"" as she walked away. ",https://www.youtube.com/watch?v=7vOJxPTxBfY,1,Gonzalez,US0517,both,True,0
36,2,Jacob,True,True,True,True,True,"""Y'all did good.""",,https://www.youtube.com/watch?v=7vOJxPTxBfY,1,Jacob,US0518,both,True,4
36,3,Morgan,True,True,True,True,True,"""Don't trust the cute blondes.""",,https://www.youtube.com/watch?v=7vOJxPTxBfY,2,Morgan,US0519,both,True,4
36,4,Brendan,False,False,False,False,False,,,https://www.youtube.com/watch?v=7vOJxPTxBfY,3,Brendan,US0520,both,True,0
36,5,Stephanie,True,True,True,True,False,"""Bye guys.""",,https://www.youtube.com/watch?v=7vOJxPTxBfY,4,Stephanie,US0521,both,True,3
36,6,James,True,True,True,True,True,"""Great blindside, y'all. It's been a true pleasure playing with you all. Best of luck.""",,https://www.youtube.com/watch?v=7vOJxPTxBfY,5,James,US0522,both,True,4
36,7,Bradley,False,False,False,False,False,,,https://www.youtube.com/watch?v=7vOJxPTxBfY,6,Bradley,US0523,both,True,0
36,8,Chris,False,False,False,False,False,,,https://www.youtube.com/watch?v=7vOJxPTxBfY,7,Chris,US0524,both,True,0
36,9,Libby,True,True,True,True,True,"""See you, guys.""",,https://www.youtube.com/watch?v=7vOJxPTxBfY,8,Libby,US0525,both,True,4
36,10,Desiree,True,False,True,False,False,"""Ladies y'all better keep winning.""",,https://www.youtube.com/watch?v=7vOJxPTxBfY,9,Desiree,US0526,both,True,1
36,11,Jenna,False,False,False,False,False,,,https://www.youtube.com/watch?v=7vOJxPTxBfY,10,Jenna,US0527,both,True,0
36,12,Michael,True,True,True,True,False,"""It's been one hell of a time, guys. Vinaka.""",,https://www.youtube.com/watch?v=7vOJxPTxBfY,10,Michael,US0528,both,True,3
36,13,Chelsea,False,False,False,False,False,,,https://www.youtube.com/watch?v=7vOJxPTxBfY,11,Chelsea,US0529,both,True,0
36,14,Kellyn,True,True,True,True,True,"""It's truly been a pleasure. From the bottom of my heart, I wish you all the best of look.""",,https://www.youtube.com/watch?v=7vOJxPTxBfY,12,Kellyn,US0530,both,True,4
36,15,Sebastian,True,True,True,True,True,"""You guys have no idea how much fun I had with all you. It was truly a pleasure.""",,https://www.youtube.com/watch?v=7vOJxPTxBfY,13,Sebastian,US0531,both,True,4
36,16,Donathan,False,False,False,False,False,,,https://www.youtube.com/watch?v=7vOJxPTxBfY,13,Donathan,US0532,both,True,0
36,17,Angela,True,True,True,True,False,"""Good luck.""",,https://www.youtube.com/watch?v=7vOJxPTxBfY,13,Angela,US0533,both,True,3
37,1,Jessica,True,True,True,False,False,"""Bye, guys.""",,https://www.youtube.com/watch?v=4ucjk-Rh_a4,2,Jessica,US0538,both,True,2
37,2,Jeremy,False,False,False,False,False,,,https://www.youtube.com/watch?v=4ucjk-Rh_a4,3,Jeremy,US0539,both,True,0
37,3,Natalia,True,True,True,True,False,"""Did you know? Why are you smiling. Oh my God I can't handle you right now.""",,https://www.youtube.com/watch?v=4ucjk-Rh_a4,4,Natalia,US0541,both,True,3
37,4,Natalie,False,False,False,False,False,,,https://www.youtube.com/watch?v=4ucjk-Rh_a4,5,Natalie,US0542,both,True,0
37,5,Lyrsa,True,True,True,False,False,"""Bye, guys.""",,https://www.youtube.com/watch?v=4ucjk-Rh_a4,6,Lyrsa,US0543,both,True,2
37,6,Elizabeth,True,True,True,False,True,"""Good luck, you guys. I love you all. I really do.""",,https://www.youtube.com/watch?v=4ucjk-Rh_a4,7,Elizabeth,US0544,both,True,3
37,7,John,True,True,True,True,True,"""Guys""",,https://www.youtube.com/watch?v=4ucjk-Rh_a4,8,John,US0545,both,True,4
37,8,Dan,False,False,False,False,False,,,https://www.youtube.com/watch?v=4ucjk-Rh_a4,9,Dan,US0546,both,True,0
37,9,Alec,True,True,False,True,True,,,https://www.youtube.com/watch?v=4ucjk-Rh_a4,10,Alec,US0547,both,True,3
37,10,Carl,True,True,True,True,False,"""Go get 'em. Good job, guys.""",,https://www.youtube.com/watch?v=4ucjk-Rh_a4,10,Carl,US0548,both,True,3
37,11,Gabby,True,True,True,True,True,"""Sorry, Christian. I love you.""",,https://www.youtube.com/watch?v=4ucjk-Rh_a4,11,Gabby,US0549,both,True,4
37,12,Christian,True,True,True,True,False,"""Good luck to you all. Well played.""",,https://www.youtube.com/watch?v=4ucjk-Rh_a4,12,Christian,US0550,both,True,3
37,13,Davie,True,True,True,True,False,"""I will say this. The person who orchestrated this, you now have my vote for a million dollars. It's up to someone else to make a bigger move.""",,https://www.youtube.com/watch?v=4ucjk-Rh_a4,13,Davie,US0551,both,True,3
37,14,Alison,True,True,True,True,True,"""Good luck. I'll see you all soon.""",,https://www.youtube.com/watch?v=4ucjk-Rh_a4,13,Alison,US0552,both,True,4
37,15,Kara,True,True,True,True,True,"Bye guys. See you soon.""",,https://www.youtube.com/watch?v=4ucjk-Rh_a4,13,Kara,US0553,both,True,4
38,1,Reem,True,True,True,False,False,"""Thank you.""","Mumbles ""I hope it pours down rain on these people."" under breath.",,1,Reem,US0557,both,True,2
38,2,Keith,False,False,False,False,False,,"Said, ""Dang, Dang, Dang. Dangit!"" but not to tribe. ",,2,Keith,US0558,both,True,0
38,3,Chris,False,False,False,False,False,,,,3,Chris,US0559,both,True,0
38,4,Rick,True,True,True,True,True,,"""I take it all back. You guys are the worst. I love you guys. Go win something. I'm rooting for you.""",,4,Rick,US0560,both,True,4
38,5,Aubry,True,True,True,False,False,"""Good luck, guys. Kill it.""",,,5,Aubry,US0477,both,True,2
38,6,Wendy,True,True,True,True,True,,"""Bye guys.""",,5,Wendy,US0561,both,True,4
38,7,Joe,True,True,True,False,False,"""You made a big mistake."" ",As he walked away after turning to glare at them. ,,6,Joe,US0451,both,True,2
38,8,Eric,True,True,True,False,False,"""The lord gives. The lord takes away. What a fun experience. Hopefully I'll see you soon.""",,,7,Eric,US0562,both,True,2
38,9,Julia,True,True,True,False,True,"""It's been such a pleasure, guys. I know it's a game but, really, take care of yourselves and each other. Good luck.""",,,8,Julia,US0563,both,True,3
38,10,David,True,True,True,False,True,"""No hard feelings guys. You know I had to try. But I am going to follow my way back in."" ",,,9,David,US0495,both,True,3
38,11,Kelley,True,True,True,False,True,"""Good luck. See you soon.""",,,9,Kelley,US0429,both,True,3
38,12,Wardog,True,True,True,True,True,"""Y'all made the right decision. Love you.""",,,10,Wardog,US0564,both,True,4
38,13,Ron,True,True,True,True,True,"""Devins, you're a great player. It was a lot of fun. Bye. Thanks.""",,,11,Ron,US0565,both,True,4
38,14,Aurora,True,True,True,True,True,"""Good game guys. Good luck. Get him out.""",Referring to Devins,,12,Aurora,US0566,both,True,4
38,15,Victoria,True,True,True,True,True,"""I'm not sure which one of you did it. Devins, great play. Gavin, I'm voing for you, man.""",,,13,Victoria,US0567,both,True,4
38,16,Lauren,True,True,True,True,True,"""Bye guys. Seriously, good luck.""",,https://www.youtube.com/watch?v=DnSPrX0v7_4,13,Lauren,US0568,both,True,4
38,17,Rick,True,True,True,True,True,"""Thank you.""",,https://www.youtube.com/watch?v=DnSPrX0v7_4,13,Rick,US0560,both,True,4
39,1,Ronnie,True,True,True,True,False,"""OK guys.""",,https://www.youtube.com/watch?v=DnSPrX0v7_4,1,Ronnie,US0571,both,True,3
39,2,Molly,True,True,True,True,True,"""Good luck, guys.""",,https://www.youtube.com/watch?v=DnSPrX0v7_4,2,Molly,US0572,both,True,4
39,3,Vince,True,True,True,True,True,"""Good luck, all.""",,https://www.youtube.com/watch?v=DnSPrX0v7_4,3,Vince,US0573,both,True,4
39,4,Chelsea,True,True,True,True,True,"""Good luck, guys.""",,https://www.youtube.com/watch?v=DnSPrX0v7_4,4,Chelsea,US0574,both,True,4
39,5,Tom,True,False,True,True,False,"""See ya, guys. Good luck.""",,https://www.youtube.com/watch?v=DnSPrX0v7_4,5,Tom,US0575,both,True,2
39,6,Jason,False,False,False,False,False,,,https://www.youtube.com/watch?v=DnSPrX0v7_4,6,Jason,US0576,both,True,0
39,7,Jack,True,True,True,True,True,"""See you all.""",,https://www.youtube.com/watch?v=DnSPrX0v7_4,7,Jack,US0577,both,True,4
39,8,Kellee,True,True,True,True,True,"""Good luck, guys.""",,https://www.youtube.com/watch?v=DnSPrX0v7_4,8,Kellee,US0578,both,True,4
39,9,Jamal,False,False,False,False,False,,,https://www.youtube.com/watch?v=DnSPrX0v7_4,8,Jamal,US0579,both,True,0
39,10,Aaron,False,False,False,False,False,,,https://www.youtube.com/watch?v=DnSPrX0v7_4,9,Aaron,US0580,both,True,0
39,11,Missy,True,True,True,True,True,"""Dang, Elaine, I knew it. All right. I'll see you all later. Wednesday night at 8.""",,https://www.youtube.com/watch?v=DnSPrX0v7_4,9,Missy,US0581,both,True,4
39,12,Elizabeth,True,True,True,True,True,"""Love you.""",,https://www.youtube.com/watch?v=DnSPrX0v7_4,10,Elizabeth,US0582,both,True,4
39,13,Karishma,False,False,False,False,False,,,https://www.youtube.com/watch?v=DnSPrX0v7_4,11,Karishma,US0583,both,True,0
39,14,Elaine,True,True,True,True,False,"""Love y'all.""",,https://www.youtube.com/watch?v=DnSPrX0v7_4,12,Elaine,US0584,both,True,3
39,15,Janet,True,True,True,True,False,"""Bye guys.""",,https://www.youtube.com/watch?v=DnSPrX0v7_4,13,Janet,US0586,both,True,3
39,16,Lauren,True,True,True,True,True,"""Bye guys, good luck. Love you Tommy.""",,https://www.youtube.com/watch?v=DnSPrX0v7_4,13,Lauren,US0587,both,True,4
40,1,Natalie,False,False,False,False,False,,,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,1,Natalie,US0442,both,True,0
40,2,Amber,False,False,False,False,False,,,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,1,Amber,US0027,both,True,0
40,3,Danni,False,False,False,False,False,,,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,2,Danni,US0166,both,True,0
40,4,Ethan,True,True,True,False,False,"""Good luck.""",,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,3,Ethan,US0048,both,True,2
40,5,Tyson,False,False,False,False,False,,,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,4,Tyson,US0274,both,True,0
40,6,Boston Rob,False,False,False,False,False,,,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,5,Boston Rob,US0055,both,True,0
40,7,Parvati,True,True,True,False,False,"""Good luck, guys.""",,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,6,Parvati,US0197,both,True,2
40,8,Sandra,True,True,True,False,True,"""Day 16 got me again.""",,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,6,Sandra,US0112,both,True,3
40,9,Yul,True,True,True,True,False,"""Alright, you guys.""",,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,7,Yul,US0202,both,True,3
40,10,Wendell,True,True,True,False,False,"""Keep playing, guys.""",,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,8,Wendell,US0536,both,True,2
40,11,Adam,True,True,True,False,False,"""Good luck, guys.""",,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,9,Adam,US0498,both,True,2
40,12,Tyson,True,True,True,False,False,"""See you guy soon.""",,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,10,Tyson,US0274,both,True,2
40,13,Sophie,True,True,True,True,False,"""Good luck, guys. Did not see it coming.""",,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,11,Sophie,US0353,both,True,3
40,14,Kim,True,True,False,True,False,,,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,12,Kim,US0371,both,True,2
40,15,Jeremy,False,False,False,False,False,,,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,13,Jeremy,US0433,both,True,0
40,16,Nick,True,True,True,True,False,"""I'll do my best to join you again tomorrow.""",,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,13,Nick,US0556,both,True,3
40,17,Denise,True,True,True,True,False,"""Kick ass.""",,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,14,Denise,US0386,both,True,3
40,18,Ben,False,False,False,False,False,,,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,14,Ben,US0516,both,True,0
40,19,Sarah,True,True,True,True,False,"""It was a pleasure. Tony: I love you. Crush it tomorrow, alright?""",,https://www.youtube.com/watch?v=7Ry6rfcV0Wo,14,Sarah,US0414,both,True,3
41,1,Abraham,True,True,True,True,False,"""Enjoy this ride.""",,,1,Abraham,US0591,both,True,3
41,2,Sara,True,True,True,True,True,"""Good bye. Good luck.""",,,1,Sara,US0592,both,True,4
41,3,Voce,False,False,False,False,False,,,,2,Voce,US0607,both,True,0
41,4,Brad,False,False,False,False,False,,,,3,Brad,US0602,both,True,0
41,5,JD,True,True,False,True,False,,,,4,JD,US0603,both,True,2
41,6,Genie,True,True,True,True,False,"""Bye guys.""",,,5,Genie,US0595,both,True,3
41,7,Sydney,False,False,False,False,False,,,,7,Sydney,US0605,both,True,0
41,8,Tiffany,True,True,True,True,True,"""Good luck, guys.""",,,8,Tiffany,US0604,both,True,4
41,9,Naseer,True,True,True,True,True,"""Good job, guys.""",,,9,Naseer,US0600,both,True,4
41,10,Evvie,True,True,True,True,False,"""Well played, guys.""",,,9,Evvie,US0598,both,True,3
41,11,Shan,False,False,False,False,False,,,,10,Shan,US0606,both,True,0
41,12,Liana,True,True,True,True,True,"""Bye y'all. Play hard.""",,,11,Liana,US0608,both,True,4
41,13,Danny,True,True,True,True,True,"""Apprecite you. Go Cowboys.""",,,12,Danny,US0599,both,True,4
41,14,Ricard,True,True,False,True,True,,,,13,Ricard,US0596,both,True,3
41,15,Heather,True,True,True,True,True,"""Bye, guys.""",,,13,Heather,US0593,both,True,4
42,1,Zach,True,True,True,True,True,"""I really did have a blast.""",,,1,Zach,US0626,both,True,4
42,2,Marya,True,True,True,True,True,"""See you guys. Bring it home.""",,,2,Marya,US0618,both,True,4
42,3,Jenny,False,False,False,False,False,,,,3,Jenny,US0614,both,True,0
42,4,Swati,False,False,False,False,False,,,,4,Swati,US0624,both,True,0
42,5,Daniel,True,True,False,False,False,,,,5,Daniel,US0610,both,True,1
42,6,Lydia,True,True,True,False,True,"""Good luck guys.""",,,7,Lydia,US0617,both,True,3
42,7,Chanelle,False,False,False,False,False,,,,8,Chanelle,US0609,both,True,0
42,8,Rocksroy,True,True,True,True,False,"""Good luck.""",,,9,Rocksroy,US0622,both,True,3
42,9,Tori,True,True,True,True,True,"""Have fun, y'all""",,,9,Tori,US0625,both,True,4
42,10,Hai,True,True,True,True,True,"""Bye guys.""",,,10,Hai,US0612,both,True,4
42,11,Drea,True,True,True,True,True,"""Love you.""",,,11,Drea,US0611,both,True,4
42,12,Omar,True,True,True,True,True,"""Love you, guys. See you soon.""",,,12,Omar,US0621,both,True,4
42,13,Lindsay,True,True,True,True,True,"Good luck, guys. Gonna eat so much food.""",,,13,Lindsay,US0616,both,True,4
42,14,Jonathan,True,True,True,True,False,"""Hey, my friends. All love.""",,,13,Jonathan,US0615,both,True,3
43,1,Morriah,True,True,True,True,True,"""Bye guys.""",,https://www.youtube.com/watch?v=ES9-pjRzhd0,1,Morriah,US0639,both,True,4
43,2,Justine,True,True,True,True,True,,,https://www.youtube.com/watch?v=ES9-pjRzhd0,2,Justine,US0635,both,True,4
43,3,Nneka,True,True,True,False,True,"""Bye guys.""",,https://www.youtube.com/watch?v=ES9-pjRzhd0,3,Nneka,US0640,both,True,3
43,4,Lindsay,False,False,False,False,False,,,https://www.youtube.com/watch?v=ES9-pjRzhd0,4,Lindsay,US0637,both,True,0
43,5,Geo,False,False,False,False,False,,,https://www.youtube.com/watch?v=ES9-pjRzhd0,5,Geo,US0631,both,True,0
43,6,Elie,False,False,False,False,False,,Took a swipe at Gabler before douse,https://www.youtube.com/watch?v=ES9-pjRzhd0,6,Elie,US0630,both,True,0
43,7,Dwight,True,True,True,True,True,"""Thank you""",,https://www.youtube.com/watch?v=ES9-pjRzhd0,7,Dwight,US0629,both,True,4
43,8,Jeanine,True,True,True,True,False,"""See you guys in the real world.""",,https://www.youtube.com/watch?v=ES9-pjRzhd0,8,Jeanine,US0633,both,True,3
43,9,James,False,False,False,False,False,,,https://www.youtube.com/watch?v=ES9-pjRzhd0,9,James,US0632,both,True,0
43,10,Ryan,False,False,False,False,False,,,https://www.youtube.com/watch?v=ES9-pjRzhd0,9,Ryan,US0643,both,True,0
43,11,Noelle,True,True,True,True,True,"""Good luck everyone.""",,https://www.youtube.com/watch?v=ES9-pjRzhd0,10,Noelle,US0641,both,True,4
43,12,Sami,True,True,True,True,True,"""Lot of fun, peeps.""",,https://www.youtube.com/watch?v=ES9-pjRzhd0,11,Sami,US0644,both,True,4
43,13,Cody,True,True,True,True,True," ""A hui hou ... and aloha""",,https://www.youtube.com/watch?v=ES9-pjRzhd0,12,Cody,US0628,both,True,4
43,14,Karla,True,True,True,False,True,"""Good luck, y'all. I love y'all.""",,https://www.youtube.com/watch?v=ES9-pjRzhd0,13,Karla,US0636,both,True,3
43,15,Jesse,False,False,False,True,False,,,https://www.youtube.com/watch?v=ES9-pjRzhd0,13,Jesse,US0634,both,True,1
44,1,Maddy,True,True,True,True,True,"""Good luck you guys.""",,https://www.youtube.com/watch?v=GAozztGkvBQ,1,Maddy,US0649,both,True,4
44,2,Helen,False,False,False,False,False,,,https://www.youtube.com/watch?v=GAozztGkvBQ,2,Helen,US0660,both,True,0
44,3,Claire,True,True,True,False,False,"""Good luck.""",,https://www.youtube.com/watch?v=GAozztGkvBQ,3,Claire,US0651,both,True,2
44,4,Sarah,False,False,False,False,False,,,https://www.youtube.com/watch?v=GAozztGkvBQ,4,Sarah,US0661,both,True,0
44,5,Josh,True,True,True,True,False,"""Bye guys.""",,https://www.youtube.com/watch?v=GAozztGkvBQ,6,Josh,US0655,both,True,3
44,6,Matt,True,True,True,True,False,"""Proud of you, Frannie, for winning today.""",,https://www.youtube.com/watch?v=GAozztGkvBQ,7,Matt,US0656,both,True,3
44,7,Brandon,True,True,True,True,False,"""Well played.""",,https://www.youtube.com/watch?v=GAozztGkvBQ,8,Brandon,US0645,both,True,3
44,8,Kane,True,True,True,False,True,"""Enjoy your rice, you bitches.""",,https://www.youtube.com/watch?v=GAozztGkvBQ,9,Kane,US0647,both,True,3
44,9,Frannie,True,True,False,True,True,,,https://www.youtube.com/watch?v=GAozztGkvBQ,10,Frannie,US0653,both,True,3
44,10,Danny,True,True,True,True,True,"""You're awesome.""",,https://www.youtube.com/watch?v=GAozztGkvBQ,11,Danny,US0652,both,True,4
44,11,Jaime,True,True,True,True,True,"""Love you guys."" ","""Love you Jeff""",https://www.youtube.com/watch?v=GAozztGkvBQ,12,Jaime,US0646,both,True,4
44,12,Lauren,True,True,False,True,True,,,https://www.youtube.com/watch?v=GAozztGkvBQ,13,Lauren,US0648,both,True,3
44,13,Carson,True,True,True,False,True,"""Good luck, y'all. Y'all are amazing.""",,https://www.youtube.com/watch?v=GAozztGkvBQ,13,Carson,US0659,both,True,3
45,1,Hannah,True,True,True,True,True,"""I love you guys so much.""",,https://www.youtube.com/watch?v=g31qlQZuBJ8,1,Hannah,US0669,both,True,4
45,2,Brandon,True,True,True,False,True,"""This is cool. It's really cool.""",,https://www.youtube.com/watch?v=g31qlQZuBJ8,2,Brandon,US0665,both,True,3
45,3,Sabiyah,True,True,True,False,True,"""Who? ... Who?""",,https://www.youtube.com/watch?v=g31qlQZuBJ8,3,Sabiyah,US0677,both,True,3
45,4,Sean,False,False,False,False,False,,,https://www.youtube.com/watch?v=g31qlQZuBJ8,4,Sean,US0678,both,True,0
45,5,Brando,True,True,True,True,True,"""Hey, one of y'all win it for me. I love you all. Good luck.""",Blew a kiss,https://www.youtube.com/watch?v=g31qlQZuBJ8,5,Brando,US0664,both,True,4
45,6,J. Maya,True,True,False,True,True,,,https://www.youtube.com/watch?v=g31qlQZuBJ8,6,J. Maya,US0670,both,True,3
45,7,Sifu,True,True,True,True,False,"""Thank you, everybody. It's been a pleasure.""",Bowed ,https://www.youtube.com/watch?v=g31qlQZuBJ8,7,Sifu,US0679,both,True,3
45,8,Kaleb,True,True,True,True,True,"""Always a pleasure.""",,https://www.youtube.com/watch?v=g31qlQZuBJ8,7,Kaleb,US0673,both,True,4
45,9,Kellie,True,True,True,False,False,"""Bye.""","Earlier said, ""What the hell guys?""",https://www.youtube.com/watch?v=g31qlQZuBJ8,8,Kellie,US0675,both,True,2
45,10,Kendra,True,True,False,False,False,,,https://www.youtube.com/watch?v=g31qlQZuBJ8,9,Kendra,US0676,both,True,1
45,11,Bruce,True,False,False,True,False,,"""It has been an honor,"" said earlier.",https://www.youtube.com/watch?v=g31qlQZuBJ8,10,Bruce,US0657,both,True,1
45,12,Emily,True,True,True,True,True,"""My vote's going to the best player.""",,https://www.youtube.com/watch?v=g31qlQZuBJ8,11,Emily,US0668,both,True,4
45,13,Drew,False,False,False,False,False,,,https://www.youtube.com/watch?v=g31qlQZuBJ8,12,Drew,US0667,both,True,0
45,14,Julie,True,True,False,True,True,,Blew a kiss,https://www.youtube.com/watch?v=g31qlQZuBJ8,13,Julie,US0672,both,True,3
45,15,Katurah,True,False,True,False,True,"""Love you guys. Good luck! Give 'em hell.""",,,13,Katurah,US0674,both,True,2
46,1,Jelinsky,False,False,False,False,False,,,https://www.youtube.com/watch?v=nbYZH2zAN9M,1,Jelinsky,US0683,both,True,0
46,2,Jess,True,True,True,True,True,"""Bye""",,https://www.youtube.com/watch?v=nbYZH2zAN9M,2,Jess,US0686,both,True,4
46,3,Bhanu,True,True,False,True,False,,,https://www.youtube.com/watch?v=nbYZH2zAN9M,4,Bhanu,US0681,both,True,2
46,4,Jem,False,False,False,False,False,,,https://www.youtube.com/watch?v=nbYZH2zAN9M,5,Jem,US0685,both,True,0
46,5,Moriah,True,True,False,True,False,,,https://www.youtube.com/watch?v=nbYZH2zAN9M,6,Moriah,US0690,both,True,2
46,6,Tim,True,True,True,True,False,"""Love y'all.""",,https://www.youtube.com/watch?v=nbYZH2zAN9M,7,Tim,US0696,both,True,3
46,7,Soda,True,True,False,True,False,,"Earlier she said, ""I hope you crush it, man""",https://www.youtube.com/watch?v=nbYZH2zAN9M,7,Soda,US0693,both,True,2
46,8,Tevin,True,True,True,True,False,"""It doesn't rock.""",,https://www.youtube.com/watch?v=nbYZH2zAN9M,8,Tevin,US0694,both,True,3
46,9,Hunter,False,False,False,False,False,,"""Yes they have"" in response to Jeff saying the tribe has spoken",https://www.youtube.com/watch?v=nbYZH2zAN9M,9,Hunter,US0684,both,True,0
46,10,Tiffany,True,True,False,True,False,,Blew a kiss,https://www.youtube.com/watch?v=nbYZH2zAN9M,10,Tiffany,US0695,both,True,2
46,11,Venus,True,True,True,False,True,"""Great game, you guys.""",,https://www.youtube.com/watch?v=nbYZH2zAN9M,11,Venus,US0697,both,True,3
46,12,Q,True,True,True,True,False,"""See y'all now""",,https://www.youtube.com/watch?v=nbYZH2zAN9M,12,Q,US0691,both,True,3
46,13,Maria,True,True,True,False,True,"""It's been a pleasure, you guys.""",Blew a kiss,https://www.youtube.com/watch?v=nbYZH2zAN9M,13,Maria,US0689,both,True,3
46,14,Liz,False,False,False,False,False,,,https://www.youtube.com/watch?v=nbYZH2zAN9M,13,Liz,US0688,both,True,0
